area_name,gn_number,total,0_4,5_9,10_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94,95_plus,district,gn_name_pop,name_norm,Name,gn_name_boundary,pop_name_count,bnd_name_count,match_status,final_boundary_name
Kalubululanda,51A,1810,142,172,175,182,108,88,99,142,128,155,121,102,75,45,37,23,11,3,2,0,Badulla,Kalubululanda,kalubululanda,Kalubululanda,Kalubululanda,1,1,AUTO_MATCH_OK,
Mavithikumbura,52C,1471,111,121,120,113,92,96,105,100,106,112,116,65,75,53,40,21,16,4,4,1,Badulla,Mavithikumbura,mavithikumbura,Mavithikumbura,Mavithikumbura,1,1,AUTO_MATCH_OK,
Nedungamuwa,52,1967,148,181,143,168,112,123,140,134,144,135,159,115,88,70,37,33,25,7,5,0,Badulla,Nedungamuwa,nedungamuwa,Nedungamuwa,Nedungamuwa,1,1,AUTO_MATCH_OK,
Medagedaragama,59C,1966,133,205,185,141,139,130,152,136,161,147,137,96,59,65,40,23,10,7,0,0,Badulla,Medagedaragama,medagedaragama,Medagedaragama,Medagedaragama,1,1,AUTO_MATCH_OK,
Nawela,59,2014,177,175,181,164,123,122,156,145,146,119,121,113,76,76,48,30,30,7,3,2,Badulla,Nawela,nawela,Nawela,Nawela,1,1,AUTO_MATCH_OK,
Pahalayalkumbura,59E,941,85,82,77,73,58,57,72,59,76,62,74,48,44,35,12,12,9,3,1,2,Badulla,Pahalayalkumbura,pahalayalkumbura,Pahalayalkumbura,Pahalayalkumbura,1,1,AUTO_MATCH_OK,
Welikadagama,60D,1250,104,108,118,107,66,97,109,88,85,81,88,59,56,32,25,16,7,2,2,0,Badulla,Welikadagama,welikadagama,Welikadagama,Welikadagama,1,1,AUTO_MATCH_OK,
Mirahawatta,60,1666,117,145,166,140,111,106,128,116,124,120,102,106,61,42,37,23,12,4,4,2,Badulla,Mirahawatta,mirahawatta,Mirahawatta,Mirahawatta,1,1,AUTO_MATCH_OK,
Udupeella,60B,1067,116,100,70,84,79,64,95,73,66,53,81,40,42,31,28,25,9,7,2,2,Badulla,Udupeella,udupeella,Udupeella,Udupeella,1,1,AUTO_MATCH_OK,
Kotakithula,60C,1968,196,175,171,185,126,125,135,127,126,143,134,94,76,49,41,33,19,11,1,1,Badulla,Kotakithula,kotakithula,Kotakithula,Kotakithula,1,1,AUTO_MATCH_OK,
Malpotha,60A,800,73,73,72,61,63,56,67,68,51,50,59,41,26,17,14,8,0,1,0,0,Badulla,Malpotha,malpotha,Malpotha,Malpotha,1,1,AUTO_MATCH_OK,
Karagasthenna,61A,2900,325,342,326,280,212,184,236,163,164,158,155,114,89,57,36,32,13,8,4,2,Badulla,Karagasthenna,karagasthenna,Karagasthenna,Karagasthenna,1,1,AUTO_MATCH_OK,
Alugolla,61B,1499,154,174,172,141,107,73,100,102,115,86,65,64,51,45,24,18,5,0,0,3,Badulla,Alugolla,alugolla,Alugolla,Alugolla,1,1,AUTO_MATCH_OK,
Bogahakumbura,51,1217,101,102,110,107,114,89,75,66,82,76,87,71,41,32,21,17,14,7,1,4,Badulla,Bogahakumbura,bogahakumbura,,,2,,UNMATCHED,bogahakumbura
Bibiligamuwa,50J,888,64,78,64,75,69,71,55,60,68,69,58,52,34,27,15,19,7,2,1,0,Badulla,Bibiligamuwa,bibiligamuwa,Bibiligamuwa,Bibiligamuwa,1,1,AUTO_MATCH_OK,
Alawathugoda,51D,1038,84,81,66,70,63,82,79,65,89,76,70,72,50,33,26,19,9,3,0,1,Badulla,Alawathugoda,alawathugoda,Alawathugoda,Alawathugoda,1,1,AUTO_MATCH_OK,
Kandepuhulpola,51C,1496,115,122,113,132,100,70,99,106,121,124,96,93,59,49,30,40,20,3,1,3,Badulla,Kandepuhulpola,kandepuhulpola,Kandepuhulpola,Kandepuhulpola,1,1,AUTO_MATCH_OK,
Helayalkumbura,62H,1198,114,122,100,89,74,78,107,92,86,79,75,54,39,36,26,14,7,4,1,1,Badulla,Helayalkumbura,helayalkumbura,Helayalkumbura,Helayalkumbura,1,1,AUTO_MATCH_OK,
Guruthalawa,61,2108,169,259,388,206,135,115,143,131,118,84,82,77,78,50,31,22,11,4,3,2,Badulla,Guruthalawa,guruthalawa,Guruthalawa,Guruthalawa,1,1,AUTO_MATCH_OK,
Mahathenna,61C,1607,188,192,168,152,125,98,111,102,86,108,78,63,68,26,15,15,7,3,1,1,Badulla,Mahathenna,mahathenna,Mahathenna,Mahathenna,3,1,AMBIGUOUS_DUPLICATE_NAME,mahathenna
Hingurugamuwa,60E,1307,112,111,123,118,94,95,84,94,100,80,93,54,55,44,23,15,10,0,1,1,Badulla,Hingurugamuwa,hingurugamuwa,,,2,,UNMATCHED,hingurugamuwa
Galedanda,62C,1722,163,164,138,147,160,131,104,119,118,109,113,79,71,45,16,26,12,3,2,2,Badulla,Galedanda,galedanda,Galedanda,Galedanda,1,1,AUTO_MATCH_OK,
Boralanda,62B,2178,187,187,165,157,163,152,167,147,157,149,165,112,108,64,47,27,17,5,1,1,Badulla,Boralanda,boralanda,Boralanda,Boralanda,1,1,AUTO_MATCH_OK,
Wangiyakumbura,62D,1613,108,111,121,121,118,135,129,106,98,113,96,92,83,48,48,27,40,10,4,5,Badulla,Wangiyakumbura,wangiyakumbura,Wangiyakumbura,Wangiyakumbura,1,1,AUTO_MATCH_OK,
Ohiya,62A,148,9,7,9,8,10,10,10,12,2,18,19,8,11,5,2,4,3,1,0,0,Badulla,Ohiya,ohiya,Ohiya,Ohiya,1,1,AUTO_MATCH_OK,
Rahangala,62F,1577,122,130,117,116,102,180,121,103,115,106,98,80,64,39,37,29,12,5,1,0,Badulla,Rahangala,rahangala,Rahangala,Rahangala,1,1,AUTO_MATCH_OK,
Hinnarangolla,62E,1471,146,153,115,111,82,95,105,105,101,96,110,80,61,51,26,23,7,2,0,2,Badulla,Hinnarangolla,hinnarangolla,,,3,,UNMATCHED,hinnarangolla
Udakendagolla,62J,1390,148,134,97,113,96,120,104,67,114,114,73,74,43,39,25,18,7,2,2,0,Badulla,Udakendagolla,udakendagolla,Udakendagolla,Udakendagolla,1,1,AUTO_MATCH_OK,
Rathkarawwa,62,822,61,61,56,71,63,53,45,49,73,59,65,52,37,33,18,10,12,3,1,0,Badulla,Rathkarawwa,rathkarawwa,Rathkarawwa,Rathkarawwa,1,1,AUTO_MATCH_OK,
Pitapola,62I,1527,116,135,124,112,121,104,100,127,120,98,99,63,69,45,34,35,13,6,3,3,Badulla,Pitapola,pitapola,Pitapola,Pitapola,1,1,AUTO_MATCH_OK,
Ohiya Estate,62K,443,39,46,29,24,32,41,45,19,28,31,30,24,23,19,9,1,1,1,1,0,Badulla,Ohiya Estate,ohiya estate,Ohiya Estate,Ohiya Estate,1,1,AUTO_MATCH_OK,
Maligathenna,62G,2846,283,277,244,219,225,237,252,141,190,166,154,155,127,73,55,31,8,3,1,5,Badulla,Maligathenna,maligathenna,,,3,,UNMATCHED,maligathenna
Mathetilla,67J,1232,113,113,95,90,83,91,93,86,99,77,78,63,61,42,20,12,7,3,1,5,Badulla,Mathetilla,mathetilla,Mathetilla,Mathetilla,1,1,AUTO_MATCH_OK,
Konthahela,67A,1243,98,97,106,111,90,80,97,72,110,85,85,62,49,51,23,19,3,3,1,1,Badulla,Konthahela,konthahela,Konthahela,Konthahela,1,1,AUTO_MATCH_OK,
Icelab Watta,67N,1216,123,104,114,104,102,101,87,70,68,70,84,68,47,35,18,14,4,1,1,1,Badulla,Icelab Watta,icelab watta,Icelab Watta,Icelab Watta,1,3,AMBIGUOUS_DUPLICATE_NAME,icelab watta
Kirioruwa,67E,1549,123,140,135,115,98,108,86,103,122,124,98,73,72,51,45,27,21,6,1,1,Badulla,Kirioruwa,kirioruwa,,,2,,UNMATCHED,kirioruwa
Ettalapitiya,67,2445,185,222,223,219,163,147,145,151,172,192,152,127,112,78,68,48,25,11,2,3,Badulla,Ettalapitiya,ettalapitiya,Ettalapitiya,Ettalapitiya,1,1,AUTO_MATCH_OK,
Diganathenna,67H,2499,169,217,226,200,166,157,158,147,210,200,176,136,123,71,54,46,27,13,2,1,Badulla,Diganathenna,diganathenna,Diganathenna,Diganathenna,1,1,AUTO_MATCH_OK,
Ambegoda,67C,2596,170,231,264,248,161,127,167,178,210,197,170,145,108,88,48,33,26,19,4,2,Badulla,Ambegoda,ambegoda,Ambegoda,Ambegoda,1,1,AUTO_MATCH_OK,
Wewathenna,67G,2637,205,254,251,238,149,155,179,193,188,190,154,142,114,104,58,36,17,6,4,0,Badulla,Wewathenna,wewathenna,Wewathenna,Wewathenna,3,1,AMBIGUOUS_DUPLICATE_NAME,Wewathenna
Watagamuwa,67F,2531,192,229,192,188,322,165,186,174,202,160,147,107,95,74,48,27,11,7,3,2,Badulla,Watagamuwa,watagamuwa,,,2,,UNMATCHED,Watagamuwa
Bindunuwewa,67B,1500,110,124,115,147,76,118,112,109,88,114,105,87,75,42,34,27,7,7,0,3,Badulla,Bindunuwewa,bindunuwewa,Bindunuwewa,Bindunuwewa,1,1,AUTO_MATCH_OK,
Kebillewela North,67D,2544,219,218,244,219,145,165,173,184,191,143,160,145,118,101,61,28,16,7,3,4,Badulla,Kebillewela North,kebillewela north,Kebillewela North,Kebillewela North,1,1,AUTO_MATCH_OK,
Gediyaroda,67K,1883,135,165,129,162,131,99,163,172,131,105,107,103,97,47,45,44,24,20,2,2,Badulla,Gediyaroda,gediyaroda,Gediyaroda,Gediyaroda,1,1,AUTO_MATCH_OK,
Bandarawela West,65B,3287,275,251,322,307,263,228,250,203,218,212,179,170,153,116,65,37,22,5,6,5,Badulla,Bandarawela West,bandarawela west,Bandarawela West,Bandarawela West,1,1,AUTO_MATCH_OK,
Bandarawela East,65G,3182,231,289,369,354,218,201,195,215,231,210,188,155,116,95,47,36,18,8,1,5,Badulla,Bandarawela East,bandarawela east,Bandarawela East,Bandarawela East,1,1,AUTO_MATCH_OK,
Thanthiriya,66G,2347,161,198,224,343,138,143,145,161,139,144,124,136,118,71,50,27,15,7,1,2,Badulla,Thanthiriya,thanthiriya,Thanthiriya,Thanthiriya,1,1,AUTO_MATCH_OK,
Udaperuwa,66B,1636,121,150,239,158,100,89,101,107,132,113,105,62,54,42,30,17,11,3,0,2,Badulla,Udaperuwa,udaperuwa,,,2,,UNMATCHED,Udaperuwa
Egodagama,66E,1532,128,167,135,116,92,97,134,103,122,97,81,78,72,47,31,24,5,3,0,0,Badulla,Egodagama,egodagama,Egodagama,Egodagama,1,1,AUTO_MATCH_OK,
Weheragalathenna,66F,1657,145,151,161,141,77,96,118,123,123,141,98,67,68,60,30,32,15,10,0,1,Badulla,Weheragalathenna,weheragalathenna,Weheragalathenna,Weheragalathenna,1,1,AUTO_MATCH_OK,
Bambaragama,70,780,48,57,74,59,57,36,55,50,62,70,50,59,34,25,16,15,9,1,0,3,Badulla,Bambaragama,bambaragama,Bambaragama,Bambaragama,1,1,AUTO_MATCH_OK,
Makulella,66A,2514,330,258,200,143,144,153,194,179,174,137,139,124,99,79,81,38,23,12,2,5,Badulla,Makulella,makulella,Makulella,Makulella,1,1,AUTO_MATCH_OK,
Kinigama,66,1767,119,166,167,200,89,103,145,118,124,122,109,86,80,65,24,23,17,5,2,3,Badulla,Kinigama,kinigama,Kinigama,Kinigama,1,1,AUTO_MATCH_OK,
Inikambedda,65E,3184,249,290,297,290,201,189,252,240,237,209,189,151,136,94,78,45,24,9,3,1,Badulla,Inikambedda,inikambedda,Inikambedda,Inikambedda,1,1,AUTO_MATCH_OK,
Karagahawela,65C,2364,196,212,232,207,160,167,165,167,148,162,144,111,108,81,40,25,25,9,5,0,Badulla,Karagahawela,karagahawela,Karagahawela,Karagahawela,1,1,AUTO_MATCH_OK,
Obadella,65F,1687,132,168,151,142,81,116,136,105,128,102,103,97,75,73,33,26,15,3,1,0,Badulla,Obadella,obadella,Obadella,Obadella,1,1,AUTO_MATCH_OK,
Beddekumbura,65D,746,62,64,58,66,48,45,63,57,44,58,41,33,34,24,12,27,6,4,0,0,Badulla,Beddekumbura,beddekumbura,Beddekumbura,Beddekumbura,1,1,AUTO_MATCH_OK,
Kebillewela South,65A,1391,101,129,129,103,94,89,78,96,105,91,105,69,70,54,29,25,19,3,0,2,Badulla,Kebillewela South,kebillewela south,Kebillewela South,Kebillewela South,1,1,AUTO_MATCH_OK,
Mahaulpatha,66D,1213,111,111,101,85,67,78,93,98,93,67,82,57,63,54,29,15,8,0,1,0,Badulla,Mahaulpatha,mahaulpatha,Mahaulpatha,Mahaulpatha,1,1,AUTO_MATCH_OK,
Darahitawanagoda,66H,1144,80,102,103,104,86,70,75,81,95,94,83,56,46,22,20,16,7,4,0,0,Badulla,Darahitawanagoda,darahitawanagoda,Darahitawanagoda,Darahitawanagoda,1,1,AUTO_MATCH_OK,
Doolgolla,66C,627,57,54,49,55,24,39,54,52,43,36,35,43,27,25,13,12,2,5,0,2,Badulla,Doolgolla,doolgolla,Doolgolla,Doolgolla,1,1,AUTO_MATCH_OK,
Creig Watta,66I,2392,229,228,251,163,166,167,217,153,156,135,136,103,90,81,73,28,9,3,3,1,Badulla,Creig Watta,creig watta,Creig Watta,Creig Watta,1,1,AUTO_MATCH_OK,
Liyangahawela Watta,70D,1916,176,218,181,135,117,144,143,134,107,127,111,102,83,65,42,19,9,1,0,2,Badulla,Liyangahawela Watta,liyangahawela watta,Liyangahawela Watta,Liyangahawela Watta,1,1,AUTO_MATCH_OK,
Ambadandegama,70B,1164,77,96,118,114,70,71,72,83,94,81,70,52,50,31,32,33,13,2,0,5,Badulla,Ambadandegama,ambadandegama,Ambadandegama,Ambadandegama,1,1,AUTO_MATCH_OK,
Beddearawa,70C,503,42,38,36,41,25,34,32,40,35,35,34,32,21,23,13,13,6,1,2,0,Badulla,Beddearawa,beddearawa,Beddearawa,Beddearawa,1,1,AUTO_MATCH_OK,
Liyangahawela,70A,821,60,61,66,58,55,50,52,60,48,50,50,51,69,38,19,25,5,3,1,0,Badulla,Liyangahawela,liyangahawela,Liyangahawela,Liyangahawela,1,1,AUTO_MATCH_OK,
Nayabedda Estate,65H,3773,358,370,378,264,212,267,281,260,244,253,264,190,155,116,89,39,15,11,2,5,Badulla,Nayabedda Estate,nayabedda estate,Nayabedda Estate,Nayabedda Estate,1,1,AUTO_MATCH_OK,
Piyarapandowa,68H,2058,179,216,184,160,155,164,154,143,105,152,137,104,76,55,40,21,9,4,0,0,Badulla,Piyarapandowa,piyarapandowa,Piyarapandowa,Piyarapandowa,1,1,AUTO_MATCH_OK,
Halpe,68,1947,156,169,157,171,132,137,137,128,133,136,122,119,87,58,45,28,18,7,4,3,Badulla,Halpe,halpe,Halpe,Halpe,1,1,AUTO_MATCH_OK,
Kirinda,68D,1550,153,167,138,105,109,120,102,98,100,108,94,87,55,48,28,20,8,8,1,1,Badulla,Kirinda,kirinda,,,2,,UNMATCHED,Kirinda
Demodara,68I,2592,233,212,222,213,191,205,194,179,153,160,165,155,118,67,44,40,22,5,8,6,Badulla,Demodara,demodara,,,2,,UNMATCHED,Demodara
Navulla,68A,1777,132,156,153,166,117,115,137,103,109,122,122,96,84,74,46,23,11,8,0,3,Badulla,Navulla,navulla,Navulla,Navulla,1,1,AUTO_MATCH_OK,
Gawarawela,72,1819,156,168,172,127,105,140,135,126,115,135,137,94,73,45,45,31,10,3,1,1,Badulla,Gawarawela,gawarawela,Gawarawela,Gawarawela,1,1,AUTO_MATCH_OK,
Beddewela,72H,1701,119,172,160,139,94,125,128,110,101,118,116,106,65,62,43,23,13,4,0,3,Badulla,Beddewela,beddewela,Beddewela,Beddewela,1,1,AUTO_MATCH_OK,
Pupula West,72D,887,63,68,85,60,52,67,73,59,67,60,72,49,40,32,19,13,2,5,1,0,Badulla,Pupula West,pupula west,Pupula West,Pupula West,1,1,AUTO_MATCH_OK,
Pupula,72C,1755,178,188,141,104,119,142,147,92,96,113,125,94,83,66,36,22,2,6,1,0,Badulla,Pupula,pupula,Pupula,Pupula,1,1,AUTO_MATCH_OK,
Galtenhena,72E,1006,93,103,113,71,51,65,73,72,62,48,85,52,34,37,21,13,6,1,2,4,Badulla,Galtenhena,galtenhena,Galtenhena,Galtenhena,1,1,AUTO_MATCH_OK,
Nawela East,72A,960,93,111,103,72,49,72,72,55,62,76,58,48,30,22,18,11,6,1,0,1,Badulla,Nawela East,nawela east,Nawela East,Nawela East,1,1,AUTO_MATCH_OK,
Nawela West,72F,902,74,81,77,59,39,63,67,57,73,74,79,50,51,20,16,16,3,2,1,0,Badulla,Nawela West,nawela west,Nawela West,Nawela West,1,1,AUTO_MATCH_OK,
Medawela West,72G,1145,93,90,108,86,69,76,74,66,83,72,87,67,47,51,34,26,10,4,1,1,Badulla,Medawela West,medawela west,Medawela West,Medawela West,1,1,AUTO_MATCH_OK,
Yahalewela,68E,1182,95,117,103,94,84,77,92,88,86,85,74,50,52,38,30,6,6,5,0,0,Badulla,Yahalewela,yahalewela,Yahalewela,Yahalewela,1,1,AUTO_MATCH_OK,
Newberg,68J,831,66,80,73,82,64,63,66,49,51,61,58,44,26,27,9,7,2,1,0,2,Badulla,Newberg,newberg,Newberg,Newberg,1,1,AUTO_MATCH_OK,
Ella,68B,1403,122,121,121,110,106,111,104,82,119,91,91,79,45,34,30,20,9,6,0,2,Badulla,Ella,ella,Ella,Ella,1,1,AUTO_MATCH_OK,
Madhuragama,68C,1307,110,119,104,111,85,88,91,100,88,83,82,68,67,39,34,16,12,6,4,0,Badulla,Madhuragama,madhuragama,Madhuragama,Madhuragama,1,1,AUTO_MATCH_OK,
Idamegama,68F,572,46,42,33,46,40,48,52,35,37,34,38,38,30,27,6,7,8,4,0,1,Badulla,Idamegama,idamegama,,,4,,UNMATCHED,Idamegama
Hettipola,69G,1495,150,154,108,120,124,133,110,89,103,93,85,77,56,52,27,7,5,2,0,0,Badulla,Hettipola,hettipola,Hettipola,Hettipola,1,1,AUTO_MATCH_OK,
Millagama,68G,1360,93,103,110,121,104,94,90,102,99,86,94,93,69,45,25,14,9,3,1,5,Badulla,Millagama,millagama,Millagama,Millagama,1,1,AUTO_MATCH_OK,
Udukumbalwela,69,1639,138,142,195,173,117,94,96,93,124,122,108,80,53,44,29,15,11,3,1,1,Badulla,Udukumbalwela,udukumbalwela,Udukumbalwela,Udukumbalwela,1,1,AUTO_MATCH_OK,
Dowa,69D,1872,156,182,135,135,140,141,147,142,119,131,116,108,75,67,37,19,15,6,1,0,Badulla,Dowa,dowa,Dowa,Dowa,1,1,AUTO_MATCH_OK,
Palleperuwa,69C,2479,186,185,299,285,164,143,155,149,166,180,150,126,96,78,51,39,15,8,2,2,Badulla,Palleperuwa,palleperuwa,Palleperuwa,Palleperuwa,1,1,AUTO_MATCH_OK,
Heeloya,69B,2439,210,233,233,209,181,152,156,167,179,183,135,139,98,47,54,41,8,11,3,0,Badulla,Heeloya,heeloya,Heeloya,Heeloya,1,1,AUTO_MATCH_OK,
Kithalella,69E,1435,109,135,126,141,106,84,86,112,112,109,88,56,66,45,26,22,9,2,1,0,Badulla,Kithalella,kithalella,Kithalella,Kithalella,1,1,AUTO_MATCH_OK,
Rawanaella,69F,509,39,49,55,49,33,31,33,40,38,42,34,14,20,12,13,5,2,0,0,0,Badulla,Rawanaella,rawanaella,Rawanaella,Rawanaella,1,1,AUTO_MATCH_OK,
Karandagolla,69A,1519,154,138,125,114,115,125,128,119,111,100,102,55,52,34,18,13,9,3,1,3,Badulla,Karandagolla,karandagolla,Karandagolla,Karandagolla,1,1,AUTO_MATCH_OK,
Govussa,71A,885,84,73,76,61,66,61,46,56,51,71,60,50,39,29,22,23,10,5,2,0,Badulla,Govussa,govussa,Govussa,Govussa,1,1,AUTO_MATCH_OK,
Ilukpelessa,71,653,64,53,62,40,38,39,55,33,52,41,47,38,44,22,18,5,1,1,0,0,Badulla,Ilukpelessa,ilukpelessa,Ilukpelessa,Ilukpelessa,1,1,AUTO_MATCH_OK,
Ballaketuwa,72B,1728,168,174,126,125,109,117,143,119,125,115,101,100,90,54,36,14,6,4,1,1,Badulla,Ballaketuwa,ballaketuwa,Ballaketuwa,Ballaketuwa,1,1,AUTO_MATCH_OK,
Namunukula,72B1,1163,128,122,115,81,71,92,95,65,75,76,59,62,53,35,22,8,1,1,2,0,Badulla,Namunukula,namunukula,Namunukula,Namunukula,1,1,AUTO_MATCH_OK,
Dodamgolla,71B,611,60,63,51,39,24,53,54,39,44,44,43,30,31,17,9,3,0,3,1,3,Badulla,Dodamgolla,dodamgolla,Dodamgolla,Dodamgolla,1,1,AUTO_MATCH_OK,
Ellagama,63K,1324,98,117,120,115,85,78,105,96,104,95,78,61,66,42,28,20,10,3,3,0,Badulla,Ellagama,ellagama,Ellagama,Ellagama,1,1,AUTO_MATCH_OK,
Kahattewela,64A,1581,90,116,149,142,101,106,111,116,98,115,101,71,78,54,47,28,30,18,6,4,Badulla,Kahattewela,kahattewela,Kahattewela,Kahattewela,1,1,AUTO_MATCH_OK,
Eranawela,64B,1676,136,149,152,149,85,106,109,118,136,118,87,91,95,69,29,23,13,7,4,0,Badulla,Eranawela,eranawela,,,1,,UNMATCHED,Eranawela
Ranjallawa,64C,2306,196,223,200,175,156,152,163,154,171,161,163,102,93,82,43,33,18,14,3,4,Badulla,Ranjallawa,ranjallawa,Ranjallawa,Ranjallawa,1,1,AUTO_MATCH_OK,
Bingethenna,64G,1650,148,162,137,154,119,111,118,117,130,100,99,77,60,53,30,19,11,2,1,2,Badulla,Bingethenna,bingethenna,Bingethenna,Bingethenna,1,1,AUTO_MATCH_OK,
Kahagolla,64,2120,175,188,193,186,147,155,167,140,133,124,130,109,98,65,59,26,14,6,3,2,Badulla,Kahagolla,kahagolla,Kahagolla,Kahagolla,1,1,AUTO_MATCH_OK,
Dodamwatta,63G,1500,137,137,147,132,96,93,115,119,88,94,90,75,60,51,32,14,12,7,0,1,Badulla,Dodamwatta,dodamwatta,Dodamwatta,Dodamwatta,1,1,AUTO_MATCH_OK,
Diyathalawa,63B,3297,258,210,183,220,653,394,420,276,184,120,94,82,62,64,35,17,9,8,4,4,Badulla,Diyathalawa,diyathalawa,Diyathalawa,Diyathalawa,1,1,AUTO_MATCH_OK,
Jayaminipura,64H,1172,110,108,98,100,79,74,92,83,101,97,55,49,40,39,23,15,7,2,0,0,Badulla,Jayaminipura,jayaminipura,Jayaminipura,Jayaminipura,1,1,AUTO_MATCH_OK,
Aluthwela,63D,1275,132,123,104,83,69,74,94,108,111,91,56,53,37,47,41,27,15,9,1,0,Badulla,Aluthwela,aluthwela,Aluthwela,Aluthwela,1,1,AUTO_MATCH_OK,
Welanhinna,63J,1100,96,111,89,86,58,82,71,83,61,82,67,71,51,38,17,23,6,6,1,1,Badulla,Welanhinna,welanhinna,Welanhinna,Welanhinna,1,1,AUTO_MATCH_OK,
Pahala Kadurugamuwa,63,2142,168,201,185,183,143,124,139,141,182,161,134,113,80,69,46,45,10,6,3,9,Badulla,Pahala Kadurugamuwa,pahala kadurugamuwa,Pahala Kadurugamuwa,Pahala Kadurugamuwa,1,1,AUTO_MATCH_OK,
Viharakele,63F,1248,124,111,123,94,80,86,112,75,68,68,77,74,62,36,32,12,7,5,2,0,Badulla,Viharakele,viharakele,Viharakele,Viharakele,1,1,AUTO_MATCH_OK,
Umankandura,63H,1994,157,174,185,174,118,132,136,142,153,129,144,88,92,67,35,43,17,6,2,0,Badulla,Umankandura,umankandura,Umankandura,Umankandura,1,1,AUTO_MATCH_OK,
Panketiya,63M,2557,260,221,248,187,168,209,194,152,148,171,180,128,112,91,47,22,12,4,2,1,Badulla,Panketiya,panketiya,Panketiya,Panketiya,1,1,AUTO_MATCH_OK,
Hela Kadurugamuwa,63I,1508,117,124,130,121,79,103,108,93,107,107,101,84,68,72,35,28,20,9,2,0,Badulla,Hela Kadurugamuwa,hela kadurugamuwa,Hela Kadurugamuwa,Hela Kadurugamuwa,1,1,AUTO_MATCH_OK,
Haputhalegama,63C,1638,133,144,144,145,87,135,100,97,125,120,114,92,78,43,34,25,15,5,1,1,Badulla,Haputhalegama,haputhalegama,Haputhalegama,Haputhalegama,1,1,AUTO_MATCH_OK,
Glenanore,64F,2383,216,256,229,181,168,160,191,160,155,150,137,117,98,98,39,18,7,3,0,0,Badulla,Glenanore,glenanore,Glenanore,Glenanore,1,1,AUTO_MATCH_OK,
Horadorowwa,63E,1005,65,102,85,70,46,57,53,85,85,74,70,53,59,38,29,19,8,4,1,2,Badulla,Horadorowwa,horadorowwa,Horadorowwa,Horadorowwa,1,1,AUTO_MATCH_OK,
Magiripura,63L,2079,196,193,182,171,165,145,153,124,126,143,127,119,89,59,46,20,10,5,4,2,Badulla,Magiripura,magiripura,Magiripura,Magiripura,1,1,AUTO_MATCH_OK,
Kolathenna,63P,504,37,31,46,43,40,35,31,22,32,39,40,33,28,25,13,4,1,2,2,0,Badulla,Kolathenna,kolathenna,Kolathenna,Kolathenna,1,1,AUTO_MATCH_OK,
Haputhale Town,63A,3957,347,387,368,330,295,255,340,286,273,235,205,190,163,139,73,44,17,6,1,3,Badulla,Haputhale Town,haputhale town,Haputhale Town,Haputhale Town,1,1,AUTO_MATCH_OK,
Pitarathmale,64D,2800,286,254,258,184,178,197,227,192,174,169,199,138,143,118,43,21,6,10,3,0,Badulla,Pitarathmale,pitarathmale,Pitarathmale,Pitarathmale,1,1,AUTO_MATCH_OK,
Dambethenna,63O,4349,479,485,332,237,266,327,403,278,261,286,272,242,190,155,73,43,15,2,3,0,Badulla,Dambethenna,dambethenna,Dambethenna,Dambethenna,1,1,AUTO_MATCH_OK,
Thotalagala,63N,1206,114,121,121,75,94,108,92,64,54,87,68,58,57,43,28,13,7,0,2,0,Badulla,Thotalagala,thotalagala,Thotalagala,Thotalagala,1,1,AUTO_MATCH_OK,
Galkanda,64E,1427,144,124,131,116,127,115,83,74,81,81,92,86,56,59,29,13,7,7,1,1,Badulla,Galkanda,galkanda,Galkanda,Galkanda,1,1,AUTO_MATCH_OK,
Weerakongama,158G,1137,124,114,71,61,104,105,79,69,61,76,92,50,42,32,18,22,9,3,0,5,Badulla,Weerakongama,weerakongama,Weerakongama,Weerakongama,1,1,AUTO_MATCH_OK,
Kalupahana,158,909,64,74,88,89,53,44,56,51,66,58,67,58,47,31,29,20,9,3,2,0,Badulla,Kalupahana,kalupahana,Kalupahana,Kalupahana,1,1,AUTO_MATCH_OK,
Haldummulla,157A,1725,128,185,170,166,115,124,112,106,119,119,95,76,64,63,39,26,12,5,1,0,Badulla,Haldummulla,haldummulla,Haldummulla,Haldummulla,1,1,AUTO_MATCH_OK,
Beragala,157B,2668,277,316,255,222,162,189,224,162,140,146,129,133,117,97,41,31,9,6,5,7,Badulla,Beragala,beragala,Beragala,Beragala,1,1,AUTO_MATCH_OK,
Viharagala,157G,2760,209,264,335,244,153,182,195,182,180,164,162,141,113,115,52,36,19,10,3,1,Badulla,Viharagala,viharagala,Viharagala,Viharagala,1,1,AUTO_MATCH_OK,
Nikapotha West,155L,268,21,27,26,18,17,17,23,20,15,14,13,23,11,5,12,4,0,1,1,0,Badulla,Nikapotha West,nikapotha west,Nikapotha West,Nikapotha West,1,1,AUTO_MATCH_OK,
Nikapotha East,155,727,65,81,69,59,30,52,70,56,46,32,36,37,27,29,17,10,6,3,2,0,Badulla,Nikapotha East,nikapotha east,Nikapotha East,Nikapotha East,1,1,AUTO_MATCH_OK,
Lemasthota,155C,338,40,29,23,18,20,27,25,29,17,16,23,24,16,15,7,6,2,1,0,0,Badulla,Lemasthota,lemasthota,Lemasthota,Lemasthota,1,1,AUTO_MATCH_OK,
